,ticker,eps,dividend,tcl,tse,stable,total_cash,total_current_asset
1874,CVGW,-6.822429907,0.0341,"
2021-10-31    114624000.0
2020-10-31    106331000.0
2019-10-31     90629000.0
2018-10-31     98943000.0
Name: Total Current Liabilities, dtype: float64","
2021-10-31    225515000.0
2020-10-31    254530000.0
2019-10-31    284181000.0
2018-10-31    263211000.0
Name: Total Stockholder Equity, dtype: float64","
2021-10-31    0.508277
2020-10-31    0.417754
2019-10-31    0.318913
2018-10-31    0.375908
dtype: float64","
2021-10-31    1885000.0
2020-10-31    4055000.0
2019-10-31    7973000.0
2018-10-31    1520000.0
Name: Cash, dtype: float64","
2021-10-31    152641000.0
2020-10-31    135895000.0
2019-10-31    127515000.0
2018-10-31    128510000.0
Name: Total Current Assets, dtype: float64"
1875,ZTR,,,"
2021-11-30    166734000.0
2020-11-30    165248000.0
2019-11-30    200113000.0
2018-11-30    107569000.0
Name: Total Current Liabilities, dtype: float64","
2021-11-30    426461000.0
2020-11-30    441552000.0
2019-11-30    487899000.0
2018-11-30    259013000.0
Name: Total Stockholder Equity, dtype: float64","
2021-11-30    0.390971
2020-11-30    0.374244
2019-11-30    0.410153
2018-11-30    0.415303
dtype: float64","
2021-11-30    1108000.0
2020-11-30    2272000.0
2019-11-30    7203000.0
2018-11-30    7722000.0
Name: Cash, dtype: float64","
2021-11-30     6798000.0
2020-11-30     7183000.0
2019-11-30    13972000.0
2018-11-30    10767000.0
Name: Total Current Assets, dtype: float64"
1876,VRMEW,,,,,,,
1877,SP1.F,1.678716674,0.0135,"
2021-12-31    744416000.0
2020-12-31    483249000.0
2019-12-31    390846000.0
2018-12-31    305610000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.071393e+09
2020-12-31    6.394700e+08
2019-12-31    4.101800e+08
2018-12-31    2.235900e+08
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.694811
2020-12-31    0.755702
2019-12-31    0.952865
2018-12-31    1.366832
dtype: float64","
2021-12-31    24321000.0
2020-12-31    34128000.0
2019-12-31    28583000.0
2018-12-31    16358000.0
Name: Cash, dtype: float64","
2021-12-31    1.769085e+09
2020-12-31    1.121927e+09
2019-12-31    9.735680e+08
2018-12-31    9.152440e+08
Name: Total Current Assets, dtype: float64"
1878,HXGBY,,0.0111,"
2021-12-31    2.354500e+09
2020-12-31    1.919700e+09
2019-12-31    1.801700e+09
2018-12-31    1.831200e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    8.732100e+09
2020-12-31    5.934800e+09
2019-12-31    6.063800e+09
2018-12-31    5.305300e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.269637
2020-12-31    0.323465
2019-12-31    0.297124
2018-12-31    0.345164
dtype: float64","
2021-12-31    429300000.0
2020-12-31    331700000.0
2019-12-31    301100000.0
2018-12-31    282800000.0
Name: Cash, dtype: float64","
2021-12-31    2.271700e+09
2020-12-31    1.894100e+09
2019-12-31    2.118400e+09
2018-12-31    2.061600e+09
Name: Total Current Assets, dtype: float64"
1879,0HC7.L,,,"
2021-12-31    1.874335e+09
2020-12-31    1.801849e+09
2019-12-31    1.408996e+09
2018-12-31    1.183173e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    5.625266e+09
2020-12-31    4.268227e+09
2019-12-31    3.932250e+09
2018-12-31    3.585321e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.333199
2020-12-31    0.422154
2019-12-31    0.358318
2018-12-31    0.330005
dtype: float64","
2021-12-31    439272000.0
2020-12-31    746724000.0
2019-12-31    613110000.0
2018-12-31    555320000.0
Name: Cash, dtype: float64","
2021-12-31    2.007981e+09
2020-12-31    2.206184e+09
2019-12-31    2.225109e+09
2018-12-31    1.998421e+09
Name: Total Current Assets, dtype: float64"
1880,0JWC.L,,,"
2021-12-31    3.442264e+09
2020-12-31    1.856583e+09
2019-12-31    3.191423e+09
2018-12-31    2.948882e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    6.070645e+09
2020-12-31    6.504726e+09
2019-12-31    7.727265e+09
2018-12-31    6.512283e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.567034
2020-12-31    0.285421
2019-12-31    0.413008
2018-12-31    0.452818
dtype: float64","
2021-12-31    4.703059e+09
2020-12-31    5.101637e+09
2019-12-31    2.329604e+09
2018-12-31    1.526762e+09
Name: Cash, dtype: float64","
2021-12-31    6.416182e+09
2020-12-31    5.950659e+09
2019-12-31    4.007693e+09
2018-12-31    2.526778e+09
Name: Total Current Assets, dtype: float64"
1881,ACMR,2.719101124,,"
2021-12-31    205939000.0
2020-12-31    102908000.0
2019-12-31     53502000.0
2018-12-31     46140000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    676204000.0
2020-12-31    141150000.0
2019-12-31     97321000.0
2018-12-31     52324000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.304552
2020-12-31    0.729068
2019-12-31    0.549748
2018-12-31    0.881813
dtype: float64","
2021-12-31    563067000.0
2020-12-31     71766000.0
2019-12-31     58261000.0
2018-12-31     27124000.0
Name: Cash, dtype: float64","
2021-12-31    952934000.0
2020-12-31    260656000.0
2019-12-31    198396000.0
2018-12-31     96028000.0
Name: Total Current Assets, dtype: float64"
1882,HFFG,,,"
2020-12-31     76701776.0
2019-12-31    110445754.0
2018-12-31     33588305.0
2017-12-31     38955462.0
Name: Total Current Liabilities, dtype: float64","
2020-12-31    260433886.0
2019-12-31    603407945.0
2018-12-31     33356804.0
2017-12-31     25806913.0
Name: Total Stockholder Equity, dtype: float64","
2020-12-31    0.294515
2019-12-31    0.183037
2018-12-31    1.006940
2017-12-31    1.509497
dtype: float64","
2020-12-31     9580853.0
2019-12-31    14538286.0
2018-12-31     5489404.0
2017-12-31     6086044.0
Name: Cash, dtype: float64","
2020-12-31     99045645.0
2019-12-31    151419617.0
2018-12-31     59042764.0
2017-12-31     49888271.0
Name: Total Current Assets, dtype: float64"
1883,RGTIW,,,,,,,
1884,MUE,,0.051799998,"
2022-07-31     53424971.0
2021-07-31    192817271.0
2020-07-31    193863215.0
2019-07-31    195230669.0
Name: Total Current Liabilities, dtype: float64","
2022-07-31    272563612.0
2021-07-31    326389518.0
2020-07-31    319085343.0
2019-07-31    313406127.0
Name: Total Stockholder Equity, dtype: float64","
2022-07-31    0.196009
2021-07-31    0.590758
2020-07-31    0.607559
2019-07-31    0.622932
dtype: float64","
2022-07-31        NaN
2021-07-31        NaN
2020-07-31        NaN
2019-07-31    18969.0
Name: Cash, dtype: float64","
2022-07-31    11316896.0
2021-07-31     5026512.0
2020-07-31     4987356.0
2019-07-31     5506006.0
Name: Total Current Assets, dtype: float64"
1885,SBSW,0.390382627,0.0639,"
2021-12-31    2.054100e+10
2020-12-31    1.748700e+10
2019-12-31    1.432700e+10
2018-12-31    1.463260e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    7.993700e+10
2020-12-31    6.848000e+10
2019-12-31    2.967000e+10
2018-12-31    2.378840e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.256965
2020-12-31    0.255359
2019-12-31    0.482878
2018-12-31    0.615115
dtype: float64","
2021-12-31    3.029200e+10
2020-12-31    2.024000e+10
2019-12-31    5.619000e+09
2018-12-31    2.549100e+09
Name: Cash, dtype: float64","
2021-12-31    6.483100e+10
2020-12-31    5.224300e+10
2019-12-31    2.616300e+10
2018-12-31    1.519530e+10
Name: Total Current Assets, dtype: float64"
1886,WESTW,,,,,,,
1887,0LTI.L,,,"
2021-12-31    680508000.0
2020-12-31    804983000.0
2019-12-31    591334000.0
2018-12-31    448931000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    3.675540e+08
2020-12-31    2.321440e+08
2019-12-31   -2.162810e+08
2018-12-31    1.567258e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.851450
2020-12-31    3.467602
2019-12-31   -2.734101
2018-12-31    0.286444
dtype: float64","
2021-12-31    501234000.0
2020-12-31    436695000.0
2019-12-31    335715000.0
2018-12-31    796280000.0
Name: Cash, dtype: float64","
2021-12-31    1.628942e+09
2020-12-31    1.401033e+09
2019-12-31    1.312491e+09
2018-12-31    2.663163e+09
Name: Total Current Assets, dtype: float64"
1888,FHLTW,,,,,,,
1889,AZEK,2.288135593,,"
2021-09-30    170407000.0
2020-09-30    124040000.0
2019-09-30    139997000.0
2018-09-30    109799000.0
Name: Total Current Liabilities, dtype: float64","
2021-09-30    1.427164e+09
2020-09-30    1.303888e+09
2019-09-30    4.900230e+08
2018-09-30    5.055530e+08
Name: Total Stockholder Equity, dtype: float64","
2021-09-30    0.119403
2020-09-30    0.095131
2019-09-30    0.285695
2018-09-30    0.217186
dtype: float64","
2021-09-30    250536000.0
2020-09-30    215012000.0
2019-09-30    105947000.0
2018-09-30     82283000.0
Name: Cash, dtype: float64","
2021-09-30    532398000.0
2020-09-30    424695000.0
2019-09-30    290590000.0
2018-09-30    248669000.0
Name: Total Current Assets, dtype: float64"
1890,NVR,1.47016422,,"
2021-12-31    787001000.0
2020-12-31    822758000.0
2019-12-31    634507000.0
2018-12-31    605844000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    3.002378e+09
2020-12-31    3.103074e+09
2019-12-31    2.341244e+09
2018-12-31    1.808562e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.262126
2020-12-31    0.265143
2019-12-31    0.271013
2018-12-31    0.334987
dtype: float64","
2021-12-31    2.545069e+09
2020-12-31    2.714720e+09
2019-12-31    1.110892e+09
2018-12-31    6.887830e+08
Name: Cash, dtype: float64","
2021-12-31    4.944453e+09
2020-12-31    5.020180e+09
2019-12-31    3.040730e+09
2018-12-31    2.492809e+09
Name: Total Current Assets, dtype: float64"
1891,INKAW,,,,,,,
1892,BOAC,,,"
2021-12-31    369953.0
2020-12-31    835989.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    -57496095.0
2020-12-31   -108150233.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.006434
2020-12-31   -0.007730
dtype: float64","
2021-12-31    1475194.0
2020-12-31    2687399.0
Name: Cash, dtype: float64","
2021-12-31    1678858.0
2020-12-31    2998256.0
Name: Total Current Assets, dtype: float64"
1893,NEM,1.229996862,0.0515,"
2021-12-31    2.654000e+09
2020-12-31    3.369000e+09
2019-12-31    2.385000e+09
2018-12-31    1.787000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.202200e+10
2020-12-31    2.300800e+10
2019-12-31    2.142000e+10
2018-12-31    1.050200e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.120516
2020-12-31    0.146427
2019-12-31    0.111345
2018-12-31    0.170158
dtype: float64","
2021-12-31    4.992000e+09
2020-12-31    5.540000e+09
2019-12-31    2.243000e+09
2018-12-31    3.397000e+09
Name: Cash, dtype: float64","
2021-12-31    7.696000e+09
2020-12-31    8.505000e+09
2019-12-31    6.272000e+09
2018-12-31    5.277000e+09
Name: Total Current Assets, dtype: float64"
1894,VRS.F,1.349050426,,"
2021-12-31    1.073991e+09
2020-12-31    9.886930e+08
2019-12-31    9.651660e+08
2018-12-31    9.475900e+08
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -1.260519e+09
2020-12-31   -1.390198e+09
2019-12-31   -1.490100e+09
2018-12-31   -1.385474e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.852023
2020-12-31   -0.711189
2019-12-31   -0.647719
2018-12-31   -0.683946
dtype: float64","
2021-12-31    223487000.0
2020-12-31    401194000.0
2019-12-31    508196000.0
2018-12-31    357415000.0
Name: Cash, dtype: float64","
2021-12-31    1.268735e+09
2020-12-31    1.217940e+09
2019-12-31    1.278589e+09
2018-12-31    1.317034e+09
Name: Total Current Assets, dtype: float64"
1895,PM6.F,,0.19629999,"
2021-12-31    916000000.0
2020-12-31    632000000.0
2019-12-31    431000000.0
2018-12-31    421000000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.203000e+09
2020-12-31    1.960000e+09
2019-12-31    1.928000e+09
2018-12-31    1.379000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.415797
2020-12-31    0.322449
2019-12-31    0.223548
2018-12-31    0.305294
dtype: float64","
2021-12-31    417000000.0
2020-12-31    386000000.0
2019-12-31    253000000.0
2018-12-31    379000000.0
Name: Cash, dtype: float64","
2021-12-31    1.542000e+09
2020-12-31    1.375000e+09
2019-12-31    1.188000e+09
2018-12-31    1.218000e+09
Name: Total Current Assets, dtype: float64"
1896,LATGW,,,,,,,
1897,BOIVF,,0.0125,"
2021-12-31    1.326060e+10
2020-12-31    1.735140e+10
2019-12-31    1.644820e+10
2018-12-31    1.432510e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.947890e+10
2020-12-31    9.084200e+09
2019-12-31    9.088200e+09
2018-12-31    9.234200e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.680767
2020-12-31    1.910064
2019-12-31    1.809841
2018-12-31    1.551309
dtype: float64","
2021-12-31    4.652400e+09
2020-12-31    2.219500e+09
2019-12-31    2.943300e+09
2018-12-31    4.784900e+09
Name: Cash, dtype: float64","
2021-12-31    1.459660e+10
2020-12-31    1.204670e+10
2019-12-31    1.343180e+10
2018-12-31    1.569570e+10
Name: Total Current Assets, dtype: float64"
1898,SIEGY,2.051201998,0.040799998,"
2021-09-30    3.995200e+10
2020-09-30    3.411700e+10
2019-09-30    5.072300e+10
2018-09-30    4.787400e+10
Name: Total Current Liabilities, dtype: float64","
2021-09-30    4.437300e+10
2020-09-30    3.639000e+10
2019-09-30    4.812500e+10
2018-09-30    4.547400e+10
Name: Total Stockholder Equity, dtype: float64","
2021-09-30    0.900367
2020-09-30    0.937538
2019-09-30    1.053984
2018-09-30    1.052777
dtype: float64","
2021-09-30    9.545000e+09
2020-09-30    1.404100e+10
2019-09-30    1.239100e+10
2018-09-30    1.106600e+10
Name: Cash, dtype: float64","
2021-09-30    5.234000e+10
2020-09-30    5.296800e+10
2019-09-30    7.037000e+10
2018-09-30    6.455600e+10
Name: Total Current Assets, dtype: float64"
1899,NWPX,1.1936721,,"
2021-12-31    64092000.0
2020-12-31    45901000.0
2019-12-31    41566000.0
2018-12-31    31492000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    283383000.0
2020-12-31    269626000.0
2019-12-31    248158000.0
2018-12-31    218590000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.226167
2020-12-31    0.170240
2019-12-31    0.167498
2018-12-31    0.144069
dtype: float64","
2021-12-31     2997000.0
2020-12-31    37927000.0
2019-12-31    31014000.0
2018-12-31     6677000.0
Name: Cash, dtype: float64","
2021-12-31    228226000.0
2020-12-31    191963000.0
2019-12-31    195039000.0
2018-12-31    159513000.0
Name: Total Current Assets, dtype: float64"
1900,TK,-0.523751523,,"
2021-12-31    3.338500e+09
2020-12-31    9.030340e+08
2019-12-31    1.163559e+09
2018-12-31    6.861290e+08
Name: Total Current Liabilities, dtype: float64","
2021-12-31    515050000.0
2020-12-31    481408000.0
2019-12-31    481863000.0
2018-12-31    808991000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    6.481895
2020-12-31    1.875818
2019-12-31    2.414709
2018-12-31    0.848129
dtype: float64","
2021-12-31    108977000.0
2020-12-31    128743000.0
2019-12-31    353241000.0
2018-12-31    424169000.0
Name: Cash, dtype: float64","
2021-12-31    5.138702e+09
2020-12-31    6.899710e+08
2019-12-31    1.142868e+09
2018-12-31    8.980210e+08
Name: Total Current Assets, dtype: float64"
1901,ENTFW,,,,,,,
1902,BSMX,0.93877551,0.113800004,"
2021-12-31    1.317581e+12
2020-12-31    1.511151e+12
2019-12-31    1.126314e+12
2018-12-31    1.066493e+12
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.658450e+11
2020-12-31    1.588320e+11
2019-12-31    1.386530e+11
2018-12-31    1.256610e+11
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    7.944653
2020-12-31    9.514147
2019-12-31    8.123257
2018-12-31    8.487064
dtype: float64","
2021-12-31    4.412200e+10
2020-12-31    3.572500e+10
2019-12-31    3.677300e+10
2018-12-31    3.555700e+10
Name: Cash, dtype: float64","
2021-12-31    4.249800e+11
2020-12-31    7.228980e+11
2019-12-31    4.037960e+11
2018-12-31    4.289080e+11
Name: Total Current Assets, dtype: float64"
1903,VERX,-67.5,,"
2021-12-31    369132000.0
2020-12-31    291968000.0
2019-12-31    334529000.0
2018-12-31    238752000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    230084000.0
2020-12-31    229342000.0
2019-12-31   -129776000.0
2018-12-31   -126277000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.604336
2020-12-31    1.273068
2019-12-31   -2.577742
2018-12-31   -1.890701
dtype: float64","
2021-12-31     73333000.0
2020-12-31    303051000.0
2019-12-31     75903000.0
2018-12-31     55838000.0
Name: Cash, dtype: float64","
2021-12-31    195671000.0
2020-12-31    402691000.0
2019-12-31    165557000.0
2018-12-31    132321000.0
Name: Total Current Assets, dtype: float64"
1904,JOBY,1.61038961,,"
2021-12-31    13848000.0
2020-12-31     8005000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.316759e+09
2020-12-31   -2.831680e+08
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.010517
2020-12-31   -0.028269
dtype: float64","
2021-12-31    955563000.0
2020-12-31     77337000.0
Name: Cash, dtype: float64","
2021-12-31    1.318542e+09
2020-12-31    4.511830e+08
Name: Total Current Assets, dtype: float64"
1905,CCAI,,,"
2021-12-31    511658.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -10911194.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.046893
dtype: float64","
2021-12-31    650409.0
Name: Cash, dtype: float64","
2021-12-31    1348775.0
Name: Total Current Assets, dtype: float64"
1906,UMPQ,0.863636364,0.0437,"
2021-12-31    2.712506e+10
2020-12-31    2.500637e+10
2019-12-31    2.280162e+10
2018-12-31    2.145062e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.749270e+09
2020-12-31    2.704577e+09
2019-12-31    4.313915e+09
2018-12-31    4.056442e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    9.866277
2020-12-31    9.245944
2019-12-31    5.285598
2018-12-31    5.288038
dtype: float64","
2021-12-31    2.757621e+09
2020-12-31    2.477581e+09
2019-12-31    1.130066e+09
2018-12-31    4.561370e+08
Name: Cash, dtype: float64","
2021-12-31    3.445616e+09
2020-12-31    3.832309e+09
2019-12-31    2.158411e+09
2018-12-31    9.594380e+08
Name: Total Current Assets, dtype: float64"
1907,BECN,-0.812414423,,"
2021-12-31    1.371700e+09
2021-09-30    1.463100e+09
2020-12-31    1.450900e+09
2020-09-30    1.631200e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.812400e+09
2021-09-30    1.742800e+09
2020-12-31    1.544800e+09
2020-09-30    1.760900e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.756842
2021-09-30    0.839511
2020-12-31    0.939215
2020-09-30    0.926344
dtype: float64","
2021-12-31    225800000.0
2021-09-30    260000000.0
2020-12-31    461400000.0
2020-09-30    624600000.0
Name: Cash, dtype: float64","
2021-12-31    2.609900e+09
2021-09-30    2.668700e+09
2020-12-31    3.487700e+09
2020-09-30    2.976800e+09
Name: Total Current Assets, dtype: float64"
1908,FLWS,1.138728324,,"
2022-07-03    265697000.0
2021-06-27    265938000.0
2020-06-28    180332000.0
2019-06-30    127497000.0
Name: Total Current Liabilities, dtype: float64","
2022-07-03    509409000.0
2021-06-27    509070000.0
2020-06-28    399774000.0
2019-06-30    342711000.0
Name: Total Stockholder Equity, dtype: float64","
2022-07-03    0.521579
2021-06-27    0.522400
2020-06-28    0.451085
2019-06-30    0.372025
dtype: float64","
2022-07-03     31465000.0
2021-06-27    173573000.0
2020-06-28    240506000.0
2019-06-30    172923000.0
Name: Cash, dtype: float64","
2022-07-03    348238000.0
2021-06-27    400059000.0
2020-06-28    378630000.0
2019-06-30    303238000.0
Name: Total Current Assets, dtype: float64"
1909,MTLS,-0.655737705,,"
2021-12-31    91434000.0
2020-12-31    84445000.0
2019-12-31    84045000.0
2018-12-31    73115000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    232577000.0
2020-12-31    133104000.0
2019-12-31    139506000.0
2018-12-31    135989000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.393134
2020-12-31    0.634429
2019-12-31    0.602447
2018-12-31    0.537654
dtype: float64","
2021-12-31    196028000.0
2020-12-31    111538000.0
2019-12-31    128897000.0
2018-12-31    115506000.0
Name: Cash, dtype: float64","
2021-12-31    257803000.0
2020-12-31    160742000.0
2019-12-31    191186000.0
2018-12-31    169319000.0
Name: Total Current Assets, dtype: float64"
1910,0J72.L,,,"
2021-12-31    1.450960e+11
2020-12-31    1.010990e+11
2019-12-31    8.736000e+10
2018-12-31    8.755200e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.713000e+10
2020-12-31    1.080200e+10
2019-12-31    1.059200e+10
2018-12-31    9.899000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    8.470286
2020-12-31    9.359285
2019-12-31    8.247734
2018-12-31    8.844530
dtype: float64","
2021-12-31    5.522000e+09
2020-12-31    6.595000e+09
2019-12-31    1.170000e+09
2018-12-31    2.672000e+09
Name: Cash, dtype: float64","
2021-12-31    8.675000e+09
2020-12-31    9.501000e+09
2019-12-31    2.749000e+09
2018-12-31    3.866000e+09
Name: Total Current Assets, dtype: float64"
1911,NSSC,3.23907455,,"
2022-06-30    26493000.0
2021-06-30    20250000.0
2020-06-30    17504000.0
2019-06-30    14372000.0
Name: Total Current Liabilities, dtype: float64","
2022-06-30    113791000.0
2021-06-30     92388000.0
2020-06-30     76540000.0
2019-06-30     71172000.0
Name: Total Stockholder Equity, dtype: float64","
2022-06-30    0.232822
2021-06-30    0.219184
2020-06-30    0.228691
2019-06-30    0.201933
dtype: float64","
2022-06-30    41730000.0
2021-06-30    34806000.0
2020-06-30    18248000.0
2019-06-30     8028000.0
Name: Cash, dtype: float64","
2022-06-30    119635000.0
2021-06-30     95641000.0
2020-06-30     77956000.0
2019-06-30     65455000.0
Name: Total Current Assets, dtype: float64"
1912,BFIN,1.179673321,0.040599998,"
2021-12-31    1.512050e+09
2020-12-31    1.410167e+09
2019-12-31    1.297575e+09
2018-12-31    1.387644e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    157466000.0
2020-12-31    172930000.0
2019-12-31    174372000.0
2018-12-31    187150000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    9.602390
2020-12-31    8.154554
2019-12-31    7.441418
2018-12-31    7.414609
dtype: float64","
2021-12-31    502162000.0
2020-12-31    503496000.0
2019-12-31    190325000.0
2018-12-31     98204000.0
Name: Cash, dtype: float64","
2021-12-31    510263000.0
2020-12-31    522711000.0
2019-12-31    243740000.0
2018-12-31    177889000.0
Name: Total Current Assets, dtype: float64"
1913,HMPT,0.369583687,,"
2021-12-31    3.838055e+09
2020-12-31    3.234071e+09
2019-12-31    1.517922e+09
2018-12-31    4.254800e+08
Name: Total Current Liabilities, dtype: float64","
2021-12-31    776653000.0
2020-12-31    927474000.0
2019-12-31    410312000.0
2018-12-31    438771000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    4.941789
2020-12-31    3.486967
2019-12-31    3.699434
2018-12-31    0.969709
dtype: float64","
2021-12-31    170987000.0
2020-12-31    165230000.0
2019-12-31     30630000.0
2018-12-31     44010000.0
Name: Cash, dtype: float64","
2021-12-31    5.666383e+09
2020-12-31    6.528625e+09
2019-12-31    2.257682e+09
2018-12-31    1.042602e+09
Name: Total Current Assets, dtype: float64"
1914,OSIS,1.628865979,,"
2022-06-30    613954000.0
2021-06-30    344767000.0
2020-06-30    330101000.0
2019-06-30    382008000.0
Name: Total Current Liabilities, dtype: float64","
2022-06-30    638424000.0
2021-06-30    639820000.0
2020-06-30    572152000.0
2019-06-30    551727000.0
Name: Total Stockholder Equity, dtype: float64","
2022-06-30    0.961671
2021-06-30    0.538850
2020-06-30    0.576946
2019-06-30    0.692386
dtype: float64","
2022-06-30    64202000.0
2021-06-30    80613000.0
2020-06-30    76102000.0
2019-06-30    96316000.0
Name: Cash, dtype: float64","
2022-06-30    746144000.0
2021-06-30    709404000.0
2020-06-30    617709000.0
2019-06-30    640899000.0
Name: Total Current Assets, dtype: float64"
1915,GZPZF,,0.0278,"
2021-12-31    145683000.0
2020-12-31    100042000.0
2019-12-31    139414000.0
2018-12-31    160993000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    248230000.0
2020-12-31    244324000.0
2019-12-31    202284000.0
2018-12-31    179424000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.586887
2020-12-31    0.409464
2019-12-31    0.689199
2018-12-31    0.897277
dtype: float64","
2021-12-31    203804000.0
2020-12-31    141744000.0
2019-12-31    169016000.0
2018-12-31    173179000.0
Name: Cash, dtype: float64","
2021-12-31    347574000.0
2020-12-31    307110000.0
2019-12-31    313545000.0
2018-12-31    317229000.0
Name: Total Current Assets, dtype: float64"
1916,RAA1.F,,0.0187,"
2021-12-31    146163000.0
2020-12-31    101199000.0
2019-12-31    146766000.0
2018-12-31    122568000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    603330000.0
2020-12-31    535091000.0
2019-12-31    517368000.0
2018-12-31    455514000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.242260
2020-12-31    0.189125
2019-12-31    0.283678
2018-12-31    0.269076
dtype: float64","
2021-12-31    253695000.0
2020-12-31    231128000.0
2019-12-31    181390000.0
2018-12-31    156766000.0
Name: Cash, dtype: float64","
2021-12-31    565269000.0
2020-12-31    453743000.0
2019-12-31    495084000.0
2018-12-31    442176000.0
Name: Total Current Assets, dtype: float64"
1917,BLQA.F,1.517311253,0.031600002,"
2021-12-31    1.233700e+10
2020-12-31    2.008900e+10
2019-12-31    1.869000e+10
2018-12-31    2.393500e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    3.769300e+10
2020-12-31    3.528300e+10
2019-12-31    3.354700e+10
2018-12-31    3.237400e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.327302
2020-12-31    0.569368
2019-12-31    0.557129
2018-12-31    0.739328
dtype: float64","
2021-12-31    9.072000e+09
2020-12-31    8.509000e+09
2019-12-31    4.698000e+09
2018-12-31    6.302000e+09
Name: Cash, dtype: float64","
2021-12-31    2.062900e+10
2020-12-31    2.902000e+10
2019-12-31    2.389200e+10
2018-12-31    3.027800e+10
Name: Total Current Assets, dtype: float64"
1918,KOPN,0,,"
2021-12-25    17533104.0
2020-12-26    16882509.0
2019-12-28    11309713.0
2018-12-29    10367365.0
Name: Total Current Liabilities, dtype: float64","
2021-12-25    39799191.0
2020-12-26    28435431.0
2019-12-28    28608635.0
2018-12-29    47861874.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-25    0.440539
2020-12-26    0.593714
2019-12-28    0.395325
2018-12-29    0.216610
dtype: float64","
2021-12-25    26787931.0
2020-12-26    17112869.0
2019-12-28     6029247.0
2018-12-29    14326347.0
Name: Cash, dtype: float64","
2021-12-25    52207745.0
2020-12-26    39456180.0
2019-12-28    33764641.0
2018-12-29    49404025.0
Name: Total Current Assets, dtype: float64"
1919,LGTO,,,"
2021-12-31    83301.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -8203095.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.010155
dtype: float64","
2021-12-31    1100031.0
Name: Cash, dtype: float64","
2021-12-31    1516043.0
Name: Total Current Assets, dtype: float64"
