,ticker,eps,dividend,tcl,tse,stable,total_cash,total_current_asset
1434,MHK,,,"
2021-12-31    2.946355e+09
2020-12-31    2.371248e+09
2019-12-31    2.712583e+09
2018-12-31    3.266239e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    8.421425e+09
2020-12-31    8.534316e+09
2019-12-31    8.119841e+09
2018-12-31    7.433814e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.349864
2020-12-31    0.277849
2019-12-31    0.334068
2018-12-31    0.439376
dtype: float64","
2021-12-31    268895000.0
2020-12-31    768625000.0
2019-12-31    134785000.0
2018-12-31    119050000.0
Name: Cash, dtype: float64","
2021-12-31    5.238357e+09
2020-12-31    5.363654e+09
2019-12-31    4.429457e+09
2018-12-31    4.509296e+09
Name: Total Current Assets, dtype: float64"
1435,RELIW,3.791970803,,,,,,
1436,CIIG,,,"
2021-12-31    1332869.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -10085712.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.132154
dtype: float64","
2021-12-31    675364.0
Name: Cash, dtype: float64","
2021-12-31    1279375.0
Name: Total Current Assets, dtype: float64"
1437,LUKOY,,,"
2021-12-31    1.244680e+12
2020-12-31    8.856590e+11
2019-12-31    1.207677e+12
2018-12-31    9.145600e+11
Name: Total Current Liabilities, dtype: float64","
2021-12-31    4.515034e+12
2020-12-31    4.123014e+12
2019-12-31    3.965364e+12
2018-12-31    4.065560e+12
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.275675
2020-12-31    0.214809
2019-12-31    0.304556
2018-12-31    0.224953
dtype: float64","
2021-12-31    6.774820e+11
2020-12-31    3.438320e+11
2019-12-31    5.160320e+11
2018-12-31    4.926500e+11
Name: Cash, dtype: float64","
2021-12-31    2.149157e+12
2020-12-31    1.276460e+12
2019-12-31    1.554187e+12
2018-12-31    1.478479e+12
Name: Total Current Assets, dtype: float64"
1438,LTCHW,,1.0558,,,,,
1439,VTSCY,,,"
2021-12-31    3.217400e+09
2020-12-31    3.922200e+09
2019-12-31    3.939100e+09
2018-12-31    3.172200e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.688300e+09
2020-12-31    2.648600e+09
2019-12-31    3.122000e+09
2018-12-31    5.049000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.196816
2020-12-31    1.480858
2019-12-31    1.261723
2018-12-31    0.628283
dtype: float64","
2021-12-31    614000000.0
2020-12-31    255000000.0
2019-12-31    184800000.0
2018-12-31     71100000.0
Name: Cash, dtype: float64","
2021-12-31    3.529000e+09
2020-12-31    4.329100e+09
2019-12-31    4.444100e+09
2018-12-31    5.202400e+09
Name: Total Current Assets, dtype: float64"
1440,CNCE,,,"
2021-12-31    16120000.0
2020-12-31    10178000.0
2019-12-31    17268000.0
2018-12-31     8749000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    112225000.0
2020-12-31    131162000.0
2019-12-31    101457000.0
2018-12-31    167740000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.143640
2020-12-31    0.077599
2019-12-31    0.170200
2018-12-31    0.052158
dtype: float64","
2021-12-31    141636000.0
2020-12-31     77202000.0
2019-12-31     53043000.0
2018-12-31     17770000.0
Name: Cash, dtype: float64","
2021-12-31    150329000.0
2020-12-31    142724000.0
2019-12-31    116855000.0
2018-12-31    180149000.0
Name: Total Current Assets, dtype: float64"
1441,RBT,0.996309963,,"
2021-12-31    181630000.0
2020-12-31    127442000.0
2019-12-31    118552000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -154316000.0
2020-12-31   -133421000.0
2019-12-31   -116033000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -1.177000
2020-12-31   -0.955187
2019-12-31   -1.021709
dtype: float64","
2021-12-31    10617000.0
2020-12-31     6021000.0
2019-12-31    17666000.0
Name: Cash, dtype: float64","
2021-12-31    118257000.0
2020-12-31    100911000.0
2019-12-31    119176000.0
Name: Total Current Assets, dtype: float64"
1442,LNN0.F,,,"
2021-11-30    4.031160e+09
2020-11-30    1.381009e+09
2019-11-30    1.414620e+09
2018-11-30    1.715207e+09
Name: Total Current Liabilities, dtype: float64","
2021-11-30    2.081642e+10
2020-11-30    1.799486e+10
2019-11-30    1.594952e+10
2018-11-30    1.458154e+10
Name: Total Stockholder Equity, dtype: float64","
2021-11-30    0.193653
2020-11-30    0.076745
2019-11-30    0.088694
2018-11-30    0.117629
dtype: float64","
2021-11-30    2.754723e+09
2020-11-30    2.746867e+09
2019-11-30    1.211883e+09
2018-11-30    1.369973e+09
Name: Cash, dtype: float64","
2021-11-30    2.510286e+10
2020-11-30    2.260869e+10
2019-11-30    2.220229e+10
2018-11-30    2.128492e+10
Name: Total Current Assets, dtype: float64"
1443,LUMO,,0.0219,"
2021-12-31    5130000.0
2020-12-31    6461000.0
2019-12-31    1263000.0
2018-12-31     760000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31     88977000.0
2020-12-31    116572000.0
2019-12-31    -59463000.0
2018-12-31    -46919000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.057655
2020-12-31    0.055425
2019-12-31   -0.021240
2018-12-31   -0.016198
dtype: float64","
2021-12-31    94809000.0
2020-12-31    98679000.0
2019-12-31     4952000.0
2018-12-31    14022000.0
Name: Cash, dtype: float64","
2021-12-31     99677000.0
2020-12-31    128449000.0
2019-12-31      5069000.0
2018-12-31     14224000.0
Name: Total Current Assets, dtype: float64"
1444,OMIC,1.060220526,,"
2021-12-31    6744000.0
2020-12-31    3690000.0
2019-12-31    1112000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    336173000.0
2020-12-31    -51555000.0
2019-12-31    -24725000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.020061
2020-12-31   -0.071574
2019-12-31   -0.044975
dtype: float64","
2021-12-31    201049000.0
2020-12-31     11688000.0
2019-12-31      5500000.0
Name: Cash, dtype: float64","
2021-12-31    347760000.0
2020-12-31     27571000.0
2019-12-31     46457000.0
Name: Total Current Assets, dtype: float64"
1445,MXC,-16.1,,"
2022-03-31    263763.0
2021-03-31    138534.0
2020-03-31    182481.0
2019-03-31    166113.0
Name: Total Current Liabilities, dtype: float64","
2022-03-31    12224616.0
2021-03-31     8823407.0
2020-03-31     8364362.0
2019-03-31     8429537.0
Name: Total Stockholder Equity, dtype: float64","
2022-03-31    0.021576
2021-03-31    0.015701
2020-03-31    0.021816
2019-03-31    0.019706
dtype: float64","
2022-03-31    1370766.0
2021-03-31      57813.0
2020-03-31      34381.0
2019-03-31     128252.0
Name: Cash, dtype: float64","
2022-03-31    2733539.0
2021-03-31     757494.0
2020-03-31     369266.0
2019-03-31     562008.0
Name: Total Current Assets, dtype: float64"
1446,0QK8.L,,,"
2021-12-31    4.236000e+09
2020-12-31    3.333000e+09
2019-12-31    3.230000e+09
2018-12-31    2.814000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    9.077000e+09
2020-12-31    8.689000e+09
2019-12-31    7.882000e+09
2018-12-31    7.844000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.466674
2020-12-31    0.383588
2019-12-31    0.409794
2018-12-31    0.358746
dtype: float64","
2021-12-31    2.951000e+09
2020-12-31    3.730000e+09
2019-12-31    3.335000e+09
2018-12-31    1.838000e+09
Name: Cash, dtype: float64","
2021-12-31    8.872000e+09
2020-12-31    8.411000e+09
2019-12-31    7.503000e+09
2018-12-31    5.959000e+09
Name: Total Current Assets, dtype: float64"
1447,HNSDF,,,"
2021-12-31    1.254800e+09
2020-12-31    1.343700e+09
2019-12-31    7.830000e+08
2018-12-31    7.886810e+08
Name: Total Current Liabilities, dtype: float64","
2021-12-31    399300000.0
2020-12-31    333900000.0
2019-12-31    141200000.0
2018-12-31   -197164000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    3.142499
2020-12-31    4.024259
2019-12-31    5.545326
2018-12-31   -4.000127
dtype: float64","
2021-12-31    529300000.0
2020-12-31    645500000.0
2019-12-31    137400000.0
2018-12-31    227550000.0
Name: Cash, dtype: float64","
2021-12-31    1.629500e+09
2020-12-31    1.634200e+09
2019-12-31    1.063100e+09
2018-12-31    1.082689e+09
Name: Total Current Assets, dtype: float64"
1448,NUE,,0.0117,"
2021-12-31    5.157413e+09
2020-12-31    2.627860e+09
2019-12-31    2.463774e+09
2018-12-31    2.806300e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.401639e+10
2020-12-31    1.078866e+10
2019-12-31    1.035787e+10
2018-12-31    9.792078e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.367956
2020-12-31    0.243576
2019-12-31    0.237865
2018-12-31    0.286589
dtype: float64","
2021-12-31    2.364858e+09
2020-12-31    2.639671e+09
2019-12-31    1.534605e+09
2018-12-31    1.398886e+09
Name: Cash, dtype: float64","
2021-12-31    1.279956e+10
2020-12-31    9.488662e+09
2019-12-31    8.226370e+09
2018-12-31    8.636265e+09
Name: Total Current Assets, dtype: float64"
1449,0H68.L,0.399747395,0.013400001,"
2021-12-31    1.382900e+10
2020-12-31    1.526000e+10
2019-12-31    1.708200e+10
2018-12-31    1.513300e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    3.325300e+10
2020-12-31    3.355900e+10
2019-12-31    2.895900e+10
2018-12-31    2.346200e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.415872
2020-12-31    0.454722
2019-12-31    0.589868
2018-12-31    0.645000
dtype: float64","
2021-12-31    5.051000e+09
2020-12-31    5.141000e+09
2019-12-31    4.896000e+09
2018-12-31    4.337000e+09
Name: Cash, dtype: float64","
2021-12-31    1.008000e+10
2020-12-31    9.439000e+09
2019-12-31    8.576000e+09
2018-12-31    7.471000e+09
Name: Total Current Assets, dtype: float64"
1450,PUKPF,,,"
2021-12-31    1.481700e+10
2020-12-31    3.251400e+10
2019-12-31    2.076200e+10
2018-12-31    6.823300e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.708800e+10
2020-12-31    2.087800e+10
2019-12-31    1.947700e+10
2018-12-31    2.196800e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.867100
2020-12-31    1.557333
2019-12-31    1.065975
2018-12-31    3.106018
dtype: float64","
2021-12-31    7.170000e+09
2020-12-31    6.397000e+09
2019-12-31    2.491000e+09
2018-12-31    9.394000e+09
Name: Cash, dtype: float64","
2021-12-31    2.037400e+10
2020-12-31    6.225400e+10
2019-12-31    2.819000e+10
2018-12-31    1.749640e+11
Name: Total Current Assets, dtype: float64"
1451,IDBA,,0.0156,"
2021-12-31    4290000.0
2020-12-31    4165000.0
2019-12-31    5017000.0
2018-12-31    3790011.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    37725000.0
2020-12-31    12514000.0
2019-12-31    17812000.0
2018-12-31    14219781.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.113718
2020-12-31    0.332827
2019-12-31    0.281664
2018-12-31    0.266531
dtype: float64","
2021-12-31    33759000.0
2020-12-31     7298000.0
2019-12-31    14126000.0
2018-12-31     9627160.0
Name: Cash, dtype: float64","
2021-12-31    37348000.0
2020-12-31    10838000.0
2019-12-31    16384000.0
2018-12-31    12164911.0
Name: Total Current Assets, dtype: float64"
1452,ACCO,0.27047619,,"
2021-12-31    708600000.0
2020-12-31    556900000.0
2019-12-31    588800000.0
2018-12-31    599200000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    864800000.0
2020-12-31    742700000.0
2019-12-31    773700000.0
2018-12-31    789700000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.819380
2020-12-31    0.749832
2019-12-31    0.761018
2018-12-31    0.758769
dtype: float64","
2021-12-31    41200000.0
2020-12-31    36600000.0
2019-12-31    27800000.0
2018-12-31    67000000.0
Name: Cash, dtype: float64","
2021-12-31    924900000.0
2020-12-31    728200000.0
2019-12-31    806000000.0
2018-12-31    880200000.0
Name: Total Current Assets, dtype: float64"
1453,0I6U.L,5.545454545,0.0545,"
2022-03-31    6.853000e+09
2021-03-31    8.150000e+09
2020-03-31    7.895000e+09
2019-03-31    9.453000e+09
Name: Total Current Liabilities, dtype: float64","
2022-03-31    5.052000e+09
2021-03-31    4.973000e+09
2020-03-31    4.785000e+09
2019-03-31    1.140200e+10
Name: Total Stockholder Equity, dtype: float64","
2022-03-31    1.356492
2021-03-31    1.638850
2020-03-31    1.649948
2019-03-31    0.829065
dtype: float64","
2022-03-31    2.672000e+09
2021-03-31    2.968000e+09
2020-03-31    3.679000e+09
2019-03-31    2.899000e+09
Name: Cash, dtype: float64","
2022-03-31    7.446000e+09
2021-03-31    8.208000e+09
2020-03-31    8.987000e+09
2019-03-31    9.066000e+09
Name: Total Current Assets, dtype: float64"
1454,NCACU,,,,,,,
1455,OWL,,,"
2021-12-31    225144000.0
2020-12-31    283675000.0
2019-12-31    120111000.0
2018-12-31            NaN
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.663567e+09
2020-12-31   -5.076870e+08
2019-12-31   -3.527560e+08
2018-12-31             NaN
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.135338
2020-12-31   -0.558760
2019-12-31   -0.340493
2018-12-31         NaN
dtype: float64","
2021-12-31    42567000.0
2020-12-31    11630000.0
2019-12-31     7343000.0
2018-12-31           NaN
Name: Cash, dtype: float64","
2021-12-31    770961000.0
2020-12-31    105202000.0
2019-12-31     52070000.0
2018-12-31            NaN
Name: Total Current Assets, dtype: float64"
1456,HDD.F,-0.155475439,0.037100002,"
2022-03-31    879866000.0
2021-03-31    832379000.0
2020-03-31    866278000.0
2019-03-31    833996000.0
Name: Total Current Liabilities, dtype: float64","
2022-03-31    242008000.0
2021-03-31    109043000.0
2020-03-31    202423000.0
2019-03-31    399397000.0
Name: Total Stockholder Equity, dtype: float64","
2022-03-31    3.635690
2021-03-31    7.633493
2020-03-31    4.279543
2019-03-31    2.088138
dtype: float64","
2022-03-31    145710000.0
2021-03-31    204371000.0
2020-03-31    372719000.0
2019-03-31    215015000.0
Name: Cash, dtype: float64","
2022-03-31    1.223453e+09
2021-03-31    1.161359e+09
2020-03-31    1.531826e+09
2019-03-31    1.368531e+09
Name: Total Current Assets, dtype: float64"
1457,SONY,1.047619048,,"
2022-03-31    8.760150e+12
2021-03-31    7.353604e+12
2020-03-31    6.240443e+12
2019-03-31    6.079815e+12
Name: Total Current Liabilities, dtype: float64","
2022-03-31    7.144471e+12
2021-03-31    6.680343e+12
2020-03-31    4.125306e+12
2019-03-31    3.746377e+12
Name: Total Stockholder Equity, dtype: float64","
2022-03-31    1.226144
2021-03-31    1.100782
2020-03-31    1.512722
2019-03-31    1.622852
dtype: float64","
2022-03-31    1.160496e+12
2021-03-31    1.289764e+12
2020-03-31    9.623180e+11
2019-03-31    9.604780e+11
Name: Cash, dtype: float64","
2022-03-31    5.535208e+12
2021-03-31    4.715017e+12
2020-03-31    5.735145e+12
2019-03-31    5.246612e+12
Name: Total Current Assets, dtype: float64"
1458,TESS,1.123388582,0.0064,"
2022-03-27     76035600.0
2021-03-28     71985100.0
2020-03-29    112609200.0
2019-03-31     96768700.0
Name: Total Current Liabilities, dtype: float64","
2022-03-27     75923100.0
2021-03-28     76750200.0
2020-03-29     83702700.0
2019-03-31    108787200.0
Name: Total Stockholder Equity, dtype: float64","
2022-03-27    1.001482
2021-03-28    0.937914
2020-03-29    1.345347
2019-03-31    0.889523
dtype: float64","
2022-03-27    1754000.0
2021-03-28    1110000.0
2020-03-29      50000.0
2019-03-31      30300.0
Name: Cash, dtype: float64","
2022-03-27    140500700.0
2021-03-28    139826000.0
2020-03-29    163773900.0
2019-03-31    171404700.0
Name: Total Current Assets, dtype: float64"
1459,IGACU,-3.222222222,,,,,,
1460,0HOU.L,,,"
2021-12-31    3.798000e+09
2020-12-31    3.810000e+09
2019-12-31    2.329000e+09
2018-12-31    2.399000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    6.948000e+09
2020-12-31    6.428000e+09
2019-12-31    4.706000e+09
2018-12-31    4.226000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.546632
2020-12-31    0.592719
2019-12-31    0.494900
2018-12-31    0.567676
dtype: float64","
2021-12-31    1.841000e+09
2020-12-31    1.650000e+09
2019-12-31    8.320000e+08
2018-12-31    7.390000e+08
Name: Cash, dtype: float64","
2021-12-31    6.597000e+09
2020-12-31    6.167000e+09
2019-12-31    3.836000e+09
2018-12-31    3.805000e+09
Name: Total Current Assets, dtype: float64"
1461,TKA.F,,,"
2021-09-30    1.334700e+10
2020-09-30    1.149700e+10
2019-09-30    1.772800e+10
2018-09-30    1.705500e+10
Name: Total Current Liabilities, dtype: float64","
2021-09-30    1.040000e+10
2020-09-30    9.810000e+09
2019-09-30    1.751000e+09
2018-09-30    2.734000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-09-30     1.283365
2020-09-30     1.171967
2019-09-30    10.124500
2018-09-30     6.238113
dtype: float64","
2021-09-30    8.974000e+09
2020-09-30    1.154700e+10
2019-09-30    3.706000e+09
2018-09-30    3.006000e+09
Name: Cash, dtype: float64","
2021-09-30    2.620900e+10
2020-09-30    2.598900e+10
2019-09-30    2.116200e+10
2018-09-30    2.014100e+10
Name: Total Current Assets, dtype: float64"
1462,KRTX,1.402985075,,"
2021-12-31    20213000.0
2020-12-31     6853000.0
2019-12-31     2958000.0
2018-12-31     1196000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    502026000.0
2020-12-31    338931000.0
2019-12-31    389916000.0
2018-12-31    -29922000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.040263
2020-12-31    0.020219
2019-12-31    0.007586
2018-12-31   -0.039971
dtype: float64","
2021-12-31    206953000.0
2020-12-31     53048000.0
2019-12-31    208929000.0
2018-12-31      8904000.0
Name: Cash, dtype: float64","
2021-12-31    517334000.0
2020-12-31    344599000.0
2019-12-31    392706000.0
2018-12-31     15596000.0
Name: Total Current Assets, dtype: float64"
1463,ZWS,1.676460422,,"
2021-12-31    240400000.0
2020-12-31    317500000.0
2020-03-31    455500000.0
2019-03-31    397000000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.264000e+08
2020-12-31    1.436300e+09
2020-03-31    1.311000e+09
2019-03-31    1.228600e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.901899
2020-12-31    0.221054
2020-03-31    0.347445
2019-03-31    0.323132
dtype: float64","
2021-12-31     96600000.0
2020-12-31     62300000.0
2020-03-31    573400000.0
2019-03-31    292500000.0
Name: Cash, dtype: float64","
2021-12-31    4.748000e+08
2020-12-31    9.077000e+08
2020-03-31    1.264300e+09
2019-03-31    9.829000e+08
Name: Total Current Assets, dtype: float64"
1464,0Y3K.L,2.882352941,0.0113,"
2021-12-31    7.212000e+09
2020-12-31    5.881000e+09
2019-12-31    5.132000e+09
2018-12-31    5.154000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.641300e+10
2020-12-31    1.493000e+10
2019-12-31    1.608200e+10
2018-12-31    1.610700e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.439408
2020-12-31    0.393905
2019-12-31    0.319115
2018-12-31    0.319985
dtype: float64","
2021-12-31    297000000.0
2020-12-31    438000000.0
2019-12-31    370000000.0
2018-12-31    283000000.0
Name: Cash, dtype: float64","
2021-12-31    7.511000e+09
2020-12-31    9.178000e+09
2019-12-31    8.728000e+09
2018-12-31    7.590000e+09
Name: Total Current Assets, dtype: float64"
1465,MYMD,,,"
2021-12-31    1039866.0
2020-12-31    2348143.0
2019-12-31     903836.0
2018-12-31     392059.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    23502650.0
2020-12-31    -5257032.0
2019-12-31    -1726362.0
2018-12-31      210188.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.044245
2020-12-31   -0.446667
2019-12-31   -0.523550
2018-12-31    1.865278
dtype: float64","
2021-12-31    555967.0
2020-12-31    148284.0
2019-12-31    132023.0
2018-12-31    560288.0
Name: Cash, dtype: float64","
2021-12-31    12665385.0
2020-12-31      149502.0
2019-12-31      149495.0
2018-12-31      565580.0
Name: Total Current Assets, dtype: float64"
1466,TPH,,,"
2021-12-31    304596000.0
2020-12-31    243462000.0
2019-12-31    207801000.0
2018-12-31    246535000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.447621e+09
2020-12-31    2.232537e+09
2019-12-31    2.186530e+09
2018-12-31    2.056924e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.124446
2020-12-31    0.109052
2019-12-31    0.095037
2018-12-31    0.119856
dtype: float64","
2021-12-31    681528000.0
2020-12-31    621295000.0
2019-12-31    329011000.0
2018-12-31    277696000.0
Name: Cash, dtype: float64","
2021-12-31    3.871675e+09
2020-12-31    3.632001e+09
2019-12-31    3.518035e+09
2018-12-31    3.589706e+09
Name: Total Current Assets, dtype: float64"
1467,GDDY,0.549800797,,"
2021-12-31    2.436700e+09
2020-12-31    2.314200e+09
2019-12-31    2.001100e+09
2018-12-31    1.886200e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31     81700000.0
2020-12-31    -12900000.0
2019-12-31    772000000.0
2018-12-31    792700000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31     29.824969
2020-12-31   -179.395349
2019-12-31      2.592098
2018-12-31      2.379463
dtype: float64","
2021-12-31    1.255700e+09
2020-12-31    7.652000e+08
2019-12-31    1.062800e+09
2018-12-31    9.324000e+08
Name: Cash, dtype: float64","
2021-12-31    1.889800e+09
2020-12-31    1.291300e+09
2019-12-31    1.575300e+09
2018-12-31    1.427300e+09
Name: Total Current Assets, dtype: float64"
1468,LTD0.F,1.271028037,,"
2022-01-29    1.290000e+09
2021-01-30    2.826000e+09
2020-02-01    2.372000e+09
2019-02-02    1.986000e+09
Name: Total Current Liabilities, dtype: float64","
2022-01-29   -1.518000e+09
2021-01-30   -6.620000e+08
2020-02-01   -1.499000e+09
2019-02-02   -8.690000e+08
Name: Total Stockholder Equity, dtype: float64","
2022-01-29   -0.849802
2021-01-30   -4.268882
2020-02-01   -1.582388
2019-02-02   -2.285386
dtype: float64","
2022-01-29    1.979000e+09
2021-01-30    3.568000e+09
2020-02-01    1.499000e+09
2019-02-02    1.413000e+09
Name: Cash, dtype: float64","
2022-01-29    3.009000e+09
2021-01-30    5.579000e+09
2020-02-01    3.245000e+09
2019-02-02    3.260000e+09
Name: Total Current Assets, dtype: float64"
1469,0VQD.L,0.969529086,0.02,"
2021-12-31    1.088260e+11
2020-12-31    9.996600e+10
2019-12-31    9.387000e+10
2018-12-31    9.137900e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    5.971400e+10
2020-12-31    5.944100e+10
2019-12-31    5.533100e+10
2018-12-31    5.031200e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.822454
2020-12-31    1.681768
2019-12-31    1.696517
2018-12-31    1.816247
dtype: float64","
2021-12-31    1.659000e+09
2020-12-31    1.747000e+09
2019-12-31    1.537000e+09
2018-12-31    1.247000e+09
Name: Cash, dtype: float64","
2021-12-31    3.776500e+10
2020-12-31    3.613000e+10
2019-12-31    3.521200e+10
2018-12-31    3.410600e+10
Name: Total Current Assets, dtype: float64"
1470,GGG,,,"
2021-12-31    506792000.0
2020-12-25    321389000.0
2019-12-27    285322000.0
2018-12-28    299803000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.709343e+09
2020-12-25    1.283904e+09
2019-12-27    1.024931e+09
2018-12-28    7.518730e+08
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.296484
2020-12-25    0.250322
2019-12-27    0.278382
2018-12-28    0.398742
dtype: float64","
2021-12-31    624302000.0
2020-12-25    378909000.0
2019-12-27    220973000.0
2018-12-28    132118000.0
Name: Cash, dtype: float64","
2021-12-31    1.363621e+09
2020-12-25    1.023801e+09
2019-12-27    7.914680e+08
2018-12-28    7.232160e+08
Name: Total Current Assets, dtype: float64"
1471,GAIN,1.053435115,0.012,"
2022-03-31    32904000.0
2021-03-31    17395000.0
2020-03-31     8982000.0
2019-03-31    25960000.0
Name: Total Current Liabilities, dtype: float64","
2022-03-31    445830000.0
2021-03-31    382364000.0
2020-03-31    369031000.0
2019-03-31    407110000.0
Name: Total Stockholder Equity, dtype: float64","
2022-03-31    0.073804
2021-03-31    0.045493
2020-03-31    0.024339
2019-03-31    0.063767
dtype: float64","
2022-03-31    14190000.0
2021-03-31     2062000.0
2020-03-31     2778000.0
2019-03-31     1702000.0
Name: Cash, dtype: float64","
2022-03-31    24343000.0
2021-03-31     7531000.0
2020-03-31     8830000.0
2019-03-31     8210000.0
Name: Total Current Assets, dtype: float64"
1472,DTIL,0.873015873,0.0672,"
2021-12-31    35980000.0
2020-12-31    42829000.0
2019-12-31    26932000.0
2018-12-31    14075000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31     91168000.0
2020-12-31     44425000.0
2019-12-31    138314000.0
2018-12-31     39955000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.394656
2020-12-31    0.964074
2019-12-31    0.194716
2018-12-31    0.352271
dtype: float64","
2021-12-31    143663000.0
2020-12-31     89798000.0
2019-12-31    180886000.0
2018-12-31    103193000.0
Name: Cash, dtype: float64","
2021-12-31    161754000.0
2020-12-31    105564000.0
2019-12-31    193672000.0
2018-12-31    115675000.0
Name: Total Current Assets, dtype: float64"
1473,WM,1.373134328,,"
2021-12-31    4.082000e+09
2020-12-31    3.553000e+09
2019-12-31    3.144000e+09
2018-12-31    3.108000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    7.124000e+09
2020-12-31    7.452000e+09
2019-12-31    7.068000e+09
2018-12-31    6.275000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.572993
2020-12-31    0.476785
2019-12-31    0.444822
2018-12-31    0.495299
dtype: float64","
2021-12-31    1.180000e+08
2020-12-31    5.530000e+08
2019-12-31    3.561000e+09
2018-12-31    6.100000e+07
Name: Cash, dtype: float64","
2021-12-31    3.069000e+09
2020-12-31    3.540000e+09
2019-12-31    6.209000e+09
2018-12-31    2.645000e+09
Name: Total Current Assets, dtype: float64"
1474,0KXA.L,1.135687732,0.015800001,"
2021-09-30    2.992200e+09
2020-09-30    1.810800e+09
2019-09-30    1.936800e+09
2018-09-30    2.236900e+09
Name: Total Current Liabilities, dtype: float64","
2021-09-30    2.389600e+09
2020-09-30    1.027800e+09
2019-09-30    4.042000e+08
2018-09-30    1.617500e+09
Name: Total Stockholder Equity, dtype: float64","
2021-09-30    1.252176
2020-09-30    1.761821
2019-09-30    4.791687
2018-09-30    1.382937
dtype: float64","
2021-09-30    6.622000e+08
2020-09-30    7.046000e+08
2019-09-30    1.018400e+09
2018-09-30    6.188000e+08
Name: Cash, dtype: float64","
2021-09-30    3.063400e+09
2020-09-30    2.685800e+09
2019-09-30    2.985700e+09
2018-09-30    2.830700e+09
Name: Total Current Assets, dtype: float64"
1475,UMH,,,"
2021-12-31    18359000.0
2020-12-31    21686000.0
2019-12-31    15147000.0
2018-12-31    11284000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    279821000.0
2020-12-31     93854000.0
2019-12-31    141291000.0
2018-12-31    135918000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.065610
2020-12-31    0.231061
2019-12-31    0.107204
2018-12-31    0.083021
dtype: float64","
2021-12-31    116175000.0
2020-12-31     15336000.0
2019-12-31     12902000.0
2018-12-31      7433000.0
Name: Cash, dtype: float64","
2021-12-31    208828000.0
2020-12-31    107184000.0
2019-12-31     93626000.0
2018-12-31     68825000.0
Name: Total Current Assets, dtype: float64"
